price,area,bedrooms,bathrooms,stories,mainroad,guestroom,basement,hotwaterheating,airconditioning,parking,prefarea,furnishingstatus
10947701,16748,2,3,3,yes,no,yes,yes,yes,3,no,furnished
11972794,8210,2,3,1,yes,yes,no,yes,yes,2,no,semi-furnished
7595317,15643,4,1,3,yes,no,yes,yes,yes,2,no,semi-furnished
5729701,7464,1,4,4,yes,yes,yes,no,yes,0,no,furnished
7572067,3120,5,2,3,no,yes,no,no,yes,1,no,semi-furnished
9471379,14270,3,1,1,yes,no,yes,yes,no,3,yes,furnished
6167219,6194,2,3,2,no,yes,yes,yes,no,3,no,unfurnished
9312303,14924,3,3,2,no,no,no,no,yes,0,no,semi-furnished
7284471,9160,2,2,3,no,no,no,yes,yes,3,no,unfurnished
8401263,9617,4,4,1,yes,yes,yes,yes,yes,3,no,semi-furnished
4584455,5711,2,1,4,yes,yes,no,yes,no,2,yes,furnished
10265124,15964,2,4,1,no,no,yes,yes,no,0,yes,unfurnished
5303796,9891,3,1,1,no,yes,yes,no,yes,1,no,unfurnished
11096524,5163,5,3,4,no,yes,no,no,no,1,yes,unfurnished
6594145,7339,1,1,3,no,no,no,no,yes,0,yes,furnished
12981138,9398,2,3,2,yes,no,no,yes,no,3,yes,furnished
11227763,8910,5,3,1,no,yes,no,no,no,3,no,unfurnished
8618834,7607,4,3,1,no,no,no,yes,yes,2,no,unfurnished
5981771,11937,3,1,1,yes,no,no,no,yes,2,no,semi-furnished
11345334,14082,2,4,3,no,yes,no,yes,no,2,yes,semi-furnished
5209074,10393,3,4,3,no,yes,no,yes,yes,3,yes,semi-furnished
4432138,6446,1,4,1,yes,no,no,no,no,3,no,unfurnished
8717962,15087,3,2,3,yes,no,yes,no,no,3,yes,unfurnished
12231124,3381,3,3,4,yes,yes,no,yes,no,1,yes,furnished
8525104,6680,4,2,3,no,no,no,no,yes,3,no,unfurnished
6400933,2684,1,2,3,no,no,yes,yes,yes,0,no,unfurnished
11721064,14021,3,3,3,no,yes,no,no,yes,0,no,semi-furnished
5481211,8034,1,3,3,no,no,no,no,no,3,yes,semi-furnished
4908650,2233,4,4,4,yes,yes,no,yes,yes,3,yes,furnished
5415476,9789,3,3,2,no,no,yes,yes,yes,3,yes,unfurnished
10782738,15131,1,2,1,no,no,yes,no,yes,0,yes,furnished
4209539,15722,2,1,4,yes,no,yes,yes,no,2,no,unfurnished
12128333,13200,5,3,4,yes,yes,no,no,yes,3,yes,semi-furnished
6760145,3238,5,3,1,no,yes,yes,no,yes,2,no,unfurnished
5134592,4296,4,2,4,yes,no,no,yes,no,2,yes,unfurnished
13477929,9111,5,4,3,no,no,no,yes,yes,2,no,semi-furnished
5613253,5641,2,4,1,yes,no,yes,no,no,2,yes,furnished
12200108,14950,3,2,4,yes,yes,no,no,no,3,no,semi-furnished
13792402,8155,1,2,4,no,yes,no,no,no,3,yes,furnished
5787413,8521,5,1,2,yes,no,no,no,yes,1,yes,furnished
11697432,16196,5,1,2,yes,no,yes,no,yes,1,no,semi-furnished
8593756,16683,3,1,1,no,no,yes,no,yes,0,yes,semi-furnished
7505940,16383,5,1,1,yes,yes,no,no,no,1,yes,unfurnished
4017989,10385,3,3,3,yes,yes,no,yes,yes,2,no,unfurnished
4014695,7723,3,4,4,yes,yes,no,yes,yes,0,yes,furnished
13071500,12457,4,1,3,no,no,yes,yes,yes,3,no,furnished
12565137,8491,1,3,2,no,no,yes,yes,no,2,yes,unfurnished
11889556,4567,2,3,2,yes,no,yes,yes,yes,0,yes,semi-furnished
11781655,4507,4,4,1,yes,no,no,no,yes,3,no,furnished
5835410,14137,5,3,4,no,yes,no,no,yes,2,yes,unfurnished
7426937,10185,2,1,2,yes,no,yes,yes,no,1,yes,furnished
4598869,12770,4,4,2,yes,yes,no,yes,yes,2,yes,unfurnished
8381884,9999,4,3,4,no,yes,yes,yes,no,1,yes,semi-furnished
5844988,11490,3,4,4,no,no,no,no,yes,1,yes,furnished
4477136,6604,2,2,3,yes,yes,no,yes,no,0,no,semi-furnished
5460686,6296,3,4,3,no,no,no,no,yes,1,no,unfurnished
5036302,8355,5,1,2,no,yes,no,no,no,3,yes,unfurnished
9102995,12069,3,1,2,yes,yes,yes,yes,no,1,no,furnished
10961889,7929,4,1,3,no,yes,yes,no,yes,0,yes,semi-furnished
11071511,10313,2,2,2,yes,yes,yes,no,no,3,no,semi-furnished
12080307,13119,2,3,1,no,no,no,no,no,3,no,semi-furnished
9446654,7150,4,3,4,yes,yes,no,no,no,0,yes,unfurnished
8944546,3570,2,1,4,yes,no,yes,no,yes,3,no,semi-furnished
7851396,3104,5,3,2,no,yes,no,yes,no,3,no,unfurnished
9560068,14454,3,3,2,no,yes,yes,no,yes,3,no,semi-furnished
6559883,13921,4,2,1,yes,yes,yes,yes,no,1,no,furnished
10013059,15037,4,1,3,no,no,yes,no,yes,0,no,semi-furnished
5390392,13472,1,4,4,no,no,yes,yes,yes,3,no,furnished
12428451,11636,1,3,4,no,yes,yes,no,yes,2,yes,unfurnished
5298936,9177,3,4,1,no,yes,yes,no,yes,0,no,furnished
12797274,13741,5,1,4,yes,no,yes,no,no,0,yes,furnished
10363753,4526,2,1,2,yes,yes,no,yes,no,0,no,semi-furnished
12004052,7580,4,1,1,no,no,yes,yes,yes,1,no,semi-furnished
4272559,6914,4,1,3,no,yes,no,yes,no,0,yes,furnished
11845357,2526,3,3,4,no,yes,yes,no,yes,1,no,semi-furnished
10513538,5244,3,1,1,yes,no,no,no,yes,3,yes,furnished
4273117,16931,2,1,3,yes,yes,yes,no,no,0,yes,semi-furnished
13451858,4895,2,3,4,no,yes,yes,yes,no,0,yes,unfurnished
5564222,11534,5,3,1,yes,no,no,yes,no,0,no,furnished
11228300,9112,2,2,1,yes,yes,yes,no,yes,0,yes,furnished
8031033,11140,3,2,2,yes,yes,yes,no,yes,0,no,semi-furnished
10711948,2357,1,1,1,yes,no,no,no,no,0,no,semi-furnished
12231117,8554,2,2,2,no,yes,yes,no,no,0,yes,furnished
12312621,13536,4,2,2,no,yes,yes,yes,no,1,no,semi-furnished
5566288,7287,3,2,2,no,no,no,yes,yes,2,yes,furnished
8425306,11573,4,2,4,no,no,no,yes,yes,1,yes,unfurnished
11547665,5977,1,4,4,yes,yes,yes,no,no,1,yes,unfurnished
4970522,8675,1,4,2,yes,yes,yes,no,no,2,no,semi-furnished
4811514,7795,5,2,4,no,yes,no,no,yes,3,no,unfurnished
13950407,9149,1,1,4,yes,no,yes,yes,no,0,yes,unfurnished
5557345,6224,1,4,4,yes,yes,no,yes,yes,1,yes,semi-furnished
8290099,14364,3,3,3,no,no,yes,no,no,2,yes,semi-furnished
5983453,4142,2,3,2,yes,yes,yes,yes,yes,2,no,semi-furnished
4794941,16792,3,4,4,no,no,no,no,no,1,yes,semi-furnished
10147759,7588,2,2,2,yes,yes,no,yes,yes,2,no,unfurnished
7905988,7216,2,1,4,yes,no,no,yes,no,3,no,semi-furnished
9723674,11561,3,3,3,yes,no,yes,no,yes,1,yes,unfurnished
5645230,10044,1,1,2,yes,yes,no,yes,yes,3,no,semi-furnished
12073774,9969,5,4,1,no,no,no,yes,yes,1,no,furnished
6334997,5799,2,4,3,yes,no,yes,no,no,2,no,unfurnished
9757071,6656,3,2,1,no,yes,yes,yes,no,3,yes,semi-furnished
7463803,7164,4,4,2,no,yes,yes,yes,no,1,yes,furnished
6663006,3551,3,4,4,yes,yes,no,no,no,3,yes,semi-furnished
5412318,15691,4,1,2,yes,no,no,no,no,0,yes,furnished
13265136,6542,3,1,2,yes,no,yes,no,no,0,no,unfurnished
12573689,12147,1,1,2,yes,no,no,yes,no,1,yes,semi-furnished
5982034,12722,4,2,2,yes,yes,yes,yes,no,3,yes,furnished
8317039,5478,4,2,1,no,yes,no,no,yes,3,yes,furnished
12896247,7557,5,4,2,no,no,yes,yes,yes,1,yes,unfurnished
10765755,5458,5,2,4,yes,no,no,yes,no,1,yes,furnished
9750984,10095,3,4,4,no,yes,no,yes,no,0,yes,unfurnished
8379835,13337,3,4,1,yes,yes,yes,yes,yes,2,no,furnished
10775864,4280,1,2,3,no,no,no,no,no,3,no,semi-furnished
8247745,16693,1,1,1,yes,no,no,yes,no,3,yes,semi-furnished
8688967,6261,4,4,4,no,no,no,no,no,1,yes,semi-furnished
4092677,15818,4,4,4,yes,no,no,yes,no,3,yes,furnished
13974210,6090,2,1,4,yes,yes,no,no,yes,2,no,furnished
6900057,12218,1,2,1,yes,no,no,no,yes,3,no,furnished
10410711,7537,3,4,3,yes,yes,no,yes,no,2,no,semi-furnished
4198712,8704,1,3,1,no,no,no,yes,no,1,yes,unfurnished
10289705,6879,1,4,1,yes,yes,yes,yes,yes,0,no,unfurnished
8943119,11800,4,2,4,no,yes,no,yes,yes,2,no,unfurnished
12184293,5131,3,3,2,yes,yes,yes,no,no,1,no,unfurnished
12252768,12824,1,3,1,no,no,no,no,yes,3,yes,semi-furnished
13872198,6922,3,2,2,no,yes,no,no,yes,0,no,semi-furnished
7131759,15773,5,2,2,yes,no,no,no,no,2,no,furnished
11552224,14218,2,3,3,no,no,no,no,yes,1,yes,semi-furnished
10305504,9688,2,4,2,yes,no,no,no,no,0,yes,unfurnished
13560113,5732,2,3,1,no,yes,yes,yes,no,2,yes,furnished
9729316,3041,5,2,3,yes,no,no,yes,no,3,yes,semi-furnished
9514340,8645,1,4,2,no,no,no,yes,no,3,yes,unfurnished
6204650,10089,5,4,1,no,yes,yes,yes,no,3,no,furnished
6212851,5029,2,2,2,no,no,no,yes,yes,1,no,semi-furnished
7134281,5813,5,1,1,no,yes,no,no,yes,0,yes,semi-furnished
4565964,16212,2,2,4,yes,yes,no,no,yes,1,no,unfurnished
6801177,13688,2,1,4,no,no,yes,no,no,3,yes,furnished
9452094,8167,2,4,3,yes,yes,yes,yes,no,2,yes,unfurnished
6188434,16935,4,1,2,yes,no,yes,no,no,2,no,unfurnished
9644333,15760,2,2,2,yes,no,yes,no,no,1,yes,semi-furnished
13757315,11921,4,2,1,no,no,no,yes,yes,2,no,furnished
13790874,11410,1,4,3,no,no,yes,no,no,1,no,semi-furnished
7484841,14764,1,4,3,yes,yes,yes,no,yes,2,yes,semi-furnished
8181360,15384,5,2,2,no,no,yes,no,yes,0,no,semi-furnished
13392031,3717,1,4,3,no,no,no,yes,yes,3,no,unfurnished
11749483,6647,2,4,1,yes,no,no,no,no,3,yes,semi-furnished
6495402,14226,5,1,3,no,yes,no,no,yes,1,no,furnished
9108140,11264,5,4,1,yes,no,no,yes,no,2,yes,furnished
4441623,11114,2,4,2,no,yes,no,no,no,3,yes,unfurnished
11504207,15880,5,2,2,yes,yes,no,no,yes,3,no,furnished
5000006,2030,5,2,2,yes,no,no,yes,no,2,yes,unfurnished
4732196,14773,4,2,3,no,yes,yes,yes,yes,2,no,unfurnished
8639190,14796,5,2,3,yes,yes,yes,yes,no,1,yes,furnished
13015768,5765,3,2,1,no,yes,yes,no,no,0,yes,unfurnished
13954017,2118,5,2,1,yes,yes,yes,yes,yes,1,no,unfurnished
6558251,8498,4,3,2,no,no,no,yes,yes,2,no,semi-furnished
4089929,7538,5,1,4,yes,no,yes,no,yes,0,yes,unfurnished
6806412,4470,1,1,4,yes,yes,no,no,yes,2,yes,unfurnished
9581165,11924,3,1,4,yes,yes,yes,yes,no,3,yes,unfurnished
6662933,9258,2,2,2,yes,no,yes,no,yes,1,no,semi-furnished
10953272,3373,3,1,3,yes,no,yes,yes,yes,2,yes,semi-furnished
11753123,13177,5,1,4,no,yes,no,no,yes,1,no,unfurnished
13959934,5895,3,2,3,no,yes,yes,no,no,2,yes,furnished
13859137,7619,2,2,2,no,no,no,yes,yes,2,no,furnished
13990535,6996,1,1,4,yes,no,no,no,no,3,no,furnished
13259413,4547,3,3,1,no,yes,no,no,yes,1,yes,furnished
11625810,9037,2,2,2,yes,no,no,yes,no,2,no,semi-furnished
11912906,3258,3,2,4,no,yes,yes,yes,yes,0,yes,semi-furnished
10912169,5278,3,1,3,no,yes,yes,yes,yes,3,no,furnished
11550990,2449,1,1,4,yes,no,no,yes,yes,2,yes,semi-furnished
12089379,9183,1,4,1,no,no,yes,yes,yes,1,no,unfurnished
4908314,7793,3,1,1,no,no,no,no,no,0,no,unfurnished
8144466,16790,5,1,2,no,yes,no,yes,no,2,no,unfurnished
12006667,10160,3,2,3,yes,yes,yes,no,yes,2,yes,unfurnished
8231551,13787,1,4,2,no,yes,no,yes,yes,0,yes,unfurnished
6423002,5185,5,3,1,no,no,yes,yes,yes,1,yes,unfurnished
8609487,10997,5,3,4,yes,yes,yes,yes,no,2,no,unfurnished
6387020,15912,1,1,2,no,no,no,no,no,3,yes,unfurnished
8177366,4837,2,2,4,no,yes,yes,yes,no,1,no,semi-furnished
11529924,7533,2,1,1,no,yes,yes,no,yes,0,no,furnished
10193863,9168,2,2,1,yes,no,yes,yes,no,1,no,unfurnished
9181209,2592,2,1,2,no,yes,yes,yes,yes,2,no,unfurnished
11480742,3427,1,3,3,no,no,no,no,no,3,no,unfurnished
4174145,5429,5,2,3,yes,yes,no,no,no,3,no,semi-furnished
13666644,10473,4,1,3,yes,yes,yes,no,yes,2,no,semi-furnished
7557763,5919,2,1,3,no,yes,yes,no,no,0,yes,semi-furnished
5330993,9882,4,1,1,yes,yes,no,yes,yes,0,yes,unfurnished
5138928,4632,3,1,3,yes,yes,no,yes,no,3,yes,unfurnished
12976951,6159,1,3,4,no,yes,yes,yes,yes,2,yes,semi-furnished
5290404,8474,5,3,4,yes,yes,yes,no,no,2,no,semi-furnished
13895339,11713,5,4,1,no,no,yes,no,yes,3,yes,semi-furnished
13923496,8955,4,3,4,yes,no,yes,yes,yes,1,yes,semi-furnished
13484834,16231,5,2,2,no,yes,no,yes,yes,0,yes,furnished
11205896,6089,2,2,3,yes,yes,yes,yes,no,3,no,furnished
4508506,5640,4,1,3,no,no,no,no,yes,3,no,semi-furnished
7834978,14544,3,3,3,yes,yes,no,yes,no,3,no,semi-furnished
7834643,16599,3,1,1,yes,no,no,no,yes,1,yes,unfurnished
4995254,16133,1,3,3,yes,yes,yes,no,no,0,yes,unfurnished
4390854,10169,2,3,2,no,no,no,yes,no,1,no,furnished
12937243,7462,2,4,4,no,yes,yes,yes,yes,0,no,furnished
7969346,13555,5,4,1,yes,yes,yes,yes,no,2,yes,semi-furnished
10633107,13778,2,4,3,yes,yes,no,yes,yes,0,no,furnished
9277404,5159,3,3,2,no,no,no,yes,yes,1,no,furnished
4507612,15219,5,4,2,no,no,no,no,yes,3,no,unfurnished
4365743,7754,4,2,2,yes,yes,yes,yes,no,3,no,semi-furnished
5457415,9087,3,4,2,yes,yes,yes,no,yes,0,yes,unfurnished
11226700,14560,1,3,4,no,yes,yes,no,yes,1,yes,furnished
11945134,10429,2,2,2,yes,yes,yes,yes,yes,0,no,furnished
13875346,11941,3,1,1,yes,yes,yes,yes,no,3,yes,semi-furnished
13783498,16518,1,1,1,yes,yes,yes,no,yes,1,yes,unfurnished
10510031,3960,4,1,3,no,yes,no,yes,no,2,yes,unfurnished
6861905,6766,2,1,1,yes,yes,yes,yes,yes,1,no,unfurnished
5714556,5013,3,4,3,no,yes,yes,yes,no,3,no,unfurnished
4293391,16977,4,3,4,yes,yes,yes,no,yes,2,no,unfurnished
4275467,15791,1,2,4,no,no,no,yes,no,0,no,furnished
7949862,5857,3,4,3,yes,yes,yes,yes,yes,2,no,furnished
5572000,6613,4,3,1,yes,yes,no,yes,no,1,no,semi-furnished
4548668,12346,4,1,3,yes,no,yes,no,yes,1,no,unfurnished
8112674,2415,5,3,1,yes,yes,no,no,no,2,yes,semi-furnished
4327933,11435,5,4,1,no,no,yes,yes,no,3,yes,furnished
6038701,10264,5,2,3,yes,no,no,no,no,1,yes,unfurnished
8034597,14205,2,3,3,yes,no,yes,yes,yes,3,yes,furnished
10150841,11100,5,2,1,yes,yes,yes,yes,yes,2,yes,unfurnished
6940941,11536,2,2,4,yes,no,no,yes,no,3,no,unfurnished
9829029,15045,4,2,2,no,yes,no,yes,yes,2,no,semi-furnished
11405946,8703,4,3,2,no,no,yes,no,yes,1,yes,furnished
5166908,16327,1,4,2,yes,no,no,yes,no,0,no,semi-furnished
11492065,12939,3,4,2,yes,yes,yes,no,yes,0,yes,furnished
13526659,12047,4,1,2,yes,yes,no,yes,yes,2,yes,semi-furnished
7626812,4031,3,3,2,yes,no,no,yes,yes,0,yes,furnished
5409053,4299,4,3,4,yes,yes,yes,no,yes,1,no,furnished
8942532,7937,4,2,1,yes,no,no,yes,no,2,yes,unfurnished
4494598,7151,3,3,1,yes,no,no,no,yes,2,no,furnished
8656959,11977,1,3,1,no,no,yes,no,yes,0,yes,furnished
12650336,16279,4,4,4,yes,no,no,no,no,1,no,semi-furnished
6445950,3230,1,3,1,yes,no,no,no,no,2,yes,furnished
7133756,3741,3,2,3,yes,yes,no,yes,no,0,no,furnished
8943700,13295,1,1,2,no,yes,no,yes,yes,0,no,furnished
8184273,13539,4,2,1,yes,yes,yes,no,yes,1,no,semi-furnished
4617582,11889,1,1,1,yes,yes,yes,yes,no,1,no,semi-furnished
5437041,15420,3,4,1,no,yes,no,yes,yes,3,no,furnished
10546006,15543,4,1,1,yes,no,no,no,yes,0,yes,semi-furnished
8062344,12815,1,1,1,no,no,yes,no,yes,1,yes,furnished
11578222,5130,3,3,4,no,yes,no,no,no,1,yes,unfurnished
11589061,9853,4,2,1,yes,yes,no,yes,yes,3,yes,unfurnished
7853751,12972,4,1,1,no,yes,no,yes,no,0,yes,semi-furnished
8694153,10028,5,3,1,no,no,yes,no,yes,3,no,furnished
12805771,5156,4,2,1,yes,yes,yes,no,no,1,yes,semi-furnished
4847192,13124,3,2,2,yes,yes,yes,no,yes,2,yes,furnished
7957453,5319,3,3,4,yes,yes,yes,yes,yes,2,yes,furnished
9671878,3371,2,1,2,yes,yes,no,yes,yes,2,yes,semi-furnished
10704778,3057,1,3,1,yes,yes,yes,no,yes,3,yes,furnished
11507399,9792,1,1,2,no,yes,yes,no,yes,0,yes,semi-furnished
9704514,7939,2,4,2,no,no,no,yes,yes,1,no,unfurnished
4161830,9666,1,4,2,no,yes,yes,yes,yes,1,yes,unfurnished
10531207,11064,2,4,4,yes,no,no,no,no,0,yes,semi-furnished
11681506,14387,4,2,3,no,no,yes,no,no,2,yes,unfurnished
10236770,7304,5,1,4,yes,yes,yes,yes,no,1,yes,unfurnished
9681376,8224,3,1,1,yes,yes,no,yes,yes,3,no,furnished
12814120,5785,5,3,1,yes,no,yes,no,no,0,no,semi-furnished
6480776,3821,3,4,4,no,no,yes,yes,yes,2,no,semi-furnished
8015109,4305,5,2,1,yes,yes,no,no,no,0,yes,furnished
7973885,14699,3,1,3,yes,no,yes,no,yes,1,yes,unfurnished
6191670,4691,4,1,3,no,no,yes,no,yes,2,no,furnished
12992243,5072,3,1,4,no,no,yes,no,no,0,yes,unfurnished
6316237,12828,1,2,4,no,no,yes,yes,no,0,no,furnished
9470729,8021,5,1,1,no,no,yes,yes,no,1,yes,semi-furnished
12195303,9215,2,4,2,yes,no,no,yes,yes,0,no,furnished
9135253,14796,1,2,1,no,no,yes,yes,yes,0,no,furnished
7949506,7938,3,3,2,no,yes,no,yes,no,2,no,unfurnished
8392265,5373,1,1,3,yes,yes,no,yes,no,2,yes,unfurnished
11640853,11556,2,2,1,no,yes,no,no,yes,0,yes,semi-furnished
7285587,10750,5,4,2,no,no,no,yes,no,3,yes,semi-furnished
10360885,12755,4,1,1,no,no,yes,no,yes,2,no,furnished
7835208,15423,3,4,3,no,no,yes,yes,no,2,no,semi-furnished
4347985,3441,3,3,3,yes,no,yes,no,yes,3,no,unfurnished
7509048,3500,4,1,1,yes,no,yes,yes,no,1,yes,semi-furnished
11836405,5241,2,4,4,yes,yes,no,no,no,3,yes,furnished
11293270,14582,3,4,2,no,no,no,yes,no,1,yes,semi-furnished
11674207,2472,5,2,1,no,yes,yes,yes,yes,1,no,unfurnished
9388265,9000,4,1,2,yes,yes,yes,yes,yes,0,no,unfurnished
12944101,3105,1,1,1,no,yes,no,yes,yes,0,yes,furnished
9720573,8186,5,4,3,yes,no,no,yes,no,0,no,unfurnished
13997481,16591,1,4,1,no,yes,yes,yes,no,0,yes,furnished
9467199,13267,3,3,3,no,yes,yes,no,no,0,no,semi-furnished
8660425,9091,3,4,1,yes,yes,yes,yes,no,1,no,semi-furnished
4180755,6413,4,3,1,no,yes,no,no,no,3,yes,unfurnished
4329164,7271,5,1,2,yes,yes,yes,no,no,3,no,unfurnished
7466982,16926,5,1,2,yes,no,no,no,yes,0,yes,unfurnished
13742928,5847,4,1,4,no,yes,yes,no,no,1,yes,unfurnished
13679268,4001,1,3,3,no,no,no,yes,yes,0,no,furnished
7187311,8331,5,2,4,yes,no,no,no,yes,0,no,unfurnished
6078495,12240,4,1,3,no,no,yes,yes,yes,1,yes,furnished
5532098,6538,3,2,1,no,yes,yes,no,yes,2,no,furnished
11038867,6015,1,3,1,yes,yes,yes,no,yes,2,no,unfurnished
13260470,13764,1,4,1,no,no,yes,no,no,1,no,semi-furnished
4629463,16976,4,3,2,no,no,no,no,yes,3,yes,semi-furnished
4540571,2423,2,4,1,yes,yes,yes,yes,yes,0,no,semi-furnished
6964725,2117,5,4,1,yes,no,no,yes,yes,2,yes,semi-furnished
4708900,5340,3,4,1,yes,yes,yes,yes,yes,2,yes,furnished
5533809,2591,1,1,4,yes,yes,no,yes,yes,1,yes,semi-furnished
8853144,15061,1,2,2,yes,yes,no,yes,no,3,no,unfurnished
9209079,15984,3,3,3,yes,no,yes,yes,yes,1,yes,furnished
6401986,15382,1,1,4,no,yes,no,no,no,3,no,semi-furnished
9395228,6131,2,3,3,no,yes,no,yes,no,1,yes,furnished
4594594,6278,1,4,1,yes,yes,no,yes,no,2,no,furnished
12847586,6819,1,2,2,yes,no,yes,no,yes,0,yes,semi-furnished
7956508,14108,4,4,4,yes,yes,yes,no,no,2,yes,furnished
11917482,8254,3,3,3,no,yes,no,no,no,3,yes,furnished
7258056,12505,2,1,4,no,yes,yes,yes,no,0,no,unfurnished
7884786,14473,4,4,3,no,no,no,yes,no,2,yes,unfurnished
10885181,9523,2,4,2,yes,yes,yes,yes,no,2,no,semi-furnished
7013375,5958,1,2,1,yes,yes,yes,no,yes,2,yes,semi-furnished
6464426,13587,2,1,1,yes,yes,yes,yes,yes,1,no,semi-furnished
7664911,11611,5,4,1,no,yes,no,no,yes,2,yes,unfurnished
7072696,12073,5,1,3,no,yes,yes,yes,no,2,yes,semi-furnished
13456088,6418,2,2,2,yes,yes,no,no,yes,1,yes,furnished
8855212,2901,4,4,1,yes,no,no,yes,no,0,yes,semi-furnished
6447692,7581,1,4,2,no,yes,no,no,no,1,yes,furnished
8569426,4844,4,3,4,yes,yes,no,no,yes,1,yes,semi-furnished
4194158,12773,3,2,4,no,yes,yes,yes,yes,0,yes,semi-furnished
11078122,11010,2,4,3,yes,no,yes,no,yes,2,yes,unfurnished
7178016,10013,3,4,2,no,yes,yes,yes,no,1,yes,semi-furnished
9314911,16559,3,1,4,no,no,yes,no,yes,3,yes,unfurnished
9348778,13526,1,3,4,yes,yes,yes,no,yes,1,no,unfurnished
10409038,13563,5,2,1,yes,no,no,yes,yes,1,yes,furnished
12541799,15549,2,2,2,yes,no,no,yes,no,0,yes,semi-furnished
6396978,12734,4,1,3,no,yes,yes,yes,no,0,yes,semi-furnished
10026067,5875,1,2,4,yes,no,yes,yes,no,2,no,semi-furnished
5205740,6206,3,1,1,no,no,yes,no,no,2,yes,semi-furnished
12978899,15670,3,3,4,yes,yes,no,yes,no,0,no,semi-furnished
5312310,4143,1,2,3,no,no,no,no,yes,1,yes,semi-furnished
6860250,11319,3,3,4,no,yes,yes,yes,no,3,no,furnished
7385180,9955,2,1,2,yes,no,yes,no,no,3,no,unfurnished
8596108,8319,2,4,3,no,yes,no,yes,yes,3,yes,furnished
8993827,12254,1,1,3,no,no,yes,no,yes,3,no,unfurnished
8504427,7298,5,1,1,yes,no,yes,no,no,0,yes,unfurnished
12103225,8706,4,1,1,yes,yes,no,yes,yes,1,yes,furnished
4701653,10717,2,1,4,yes,yes,yes,yes,yes,0,yes,unfurnished
5704591,9968,1,2,2,no,no,yes,no,yes,1,yes,furnished
12705493,7806,2,2,3,no,yes,no,no,yes,1,no,semi-furnished
5430628,15287,1,4,2,yes,no,no,no,yes,3,yes,furnished
8272647,9466,5,1,1,no,yes,yes,no,yes,3,no,furnished
12156298,12875,2,1,2,no,no,no,no,no,2,yes,furnished
13834219,10647,4,2,4,no,yes,yes,yes,no,1,no,unfurnished
8016076,4781,2,1,2,no,no,no,yes,no,3,no,furnished
8485830,14694,1,3,2,no,no,no,no,no,1,no,furnished
11738091,16743,1,2,1,yes,yes,yes,no,yes,1,no,unfurnished
11557084,5254,1,2,3,yes,no,no,no,yes,0,no,furnished
9217392,11733,2,4,2,yes,no,yes,yes,no,1,no,semi-furnished
6390935,9276,3,4,2,no,yes,no,yes,yes,1,no,furnished
6648715,5238,1,1,2,yes,yes,yes,no,yes,1,yes,unfurnished
10732878,8775,4,2,2,yes,no,no,yes,no,2,yes,semi-furnished
9386750,2996,3,1,1,no,yes,yes,yes,yes,0,yes,semi-furnished
12633519,3491,1,1,1,yes,no,yes,yes,yes,3,yes,furnished
8912962,9611,5,1,1,yes,yes,yes,yes,no,0,no,unfurnished
8672149,3131,4,4,3,no,yes,yes,yes,no,1,no,furnished
13548886,7698,1,1,1,no,yes,no,yes,yes,3,yes,semi-furnished
13159202,4563,1,3,4,no,no,no,yes,no,0,yes,semi-furnished
11900807,15723,4,1,3,no,yes,yes,no,yes,1,no,unfurnished
7647783,2799,1,1,1,yes,no,no,yes,yes,2,no,unfurnished
4621075,3408,4,4,1,no,no,yes,no,yes,3,yes,furnished
10038868,16221,3,2,2,no,no,no,no,no,1,no,furnished
4542408,4617,4,2,4,no,no,yes,yes,yes,1,no,semi-furnished
13987050,7822,1,3,1,no,yes,no,yes,yes,1,yes,furnished
8847304,13764,3,3,4,no,yes,yes,yes,yes,0,yes,semi-furnished
7485354,6190,3,4,3,no,yes,no,no,yes,3,no,unfurnished
9444312,5493,4,3,2,no,no,yes,no,no,3,yes,semi-furnished
9824605,3179,5,2,2,no,no,yes,no,yes,1,no,furnished
4402299,16932,4,3,2,yes,yes,no,no,no,0,yes,furnished
12827355,16844,5,3,4,yes,yes,yes,no,yes,2,no,semi-furnished
7839808,12816,4,3,4,yes,yes,no,no,no,0,no,unfurnished
12664634,3587,3,1,1,no,no,no,yes,no,1,no,unfurnished
4411915,15898,3,3,4,no,yes,yes,yes,yes,3,yes,semi-furnished
12148125,12885,5,3,3,yes,yes,no,no,yes,0,yes,unfurnished
11890177,5578,1,1,4,yes,no,yes,no,no,1,no,semi-furnished
8794601,6331,4,2,4,no,yes,yes,yes,no,1,no,unfurnished
5176674,16598,3,3,1,no,yes,no,no,yes,1,yes,semi-furnished
4274415,9174,5,1,4,yes,no,yes,no,no,1,no,semi-furnished
11923802,4520,4,1,1,no,no,no,yes,yes,3,no,furnished
4091985,10692,2,1,2,yes,yes,no,no,no,3,no,semi-furnished
10604286,5776,4,1,2,no,yes,no,no,no,0,no,semi-furnished
6810635,10656,3,3,1,no,yes,no,no,no,1,no,furnished
5480460,4797,2,3,1,no,no,no,yes,yes,2,no,semi-furnished
11442279,14459,1,2,1,yes,no,no,no,no,0,no,furnished
10131334,2473,1,4,2,yes,no,no,yes,no,2,yes,semi-furnished
10850492,13156,2,1,1,yes,yes,yes,no,yes,2,no,unfurnished
7032090,4928,2,4,3,no,no,yes,yes,yes,3,no,unfurnished
8364756,9399,3,4,4,no,no,yes,no,yes,2,yes,furnished
12033141,13853,5,3,1,yes,no,no,no,yes,3,yes,furnished
